,filename,width,height,class_name,class_no,xmin,ymin,xmax,ymax
531,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00049_o_rigal.jpg,800,600,red,1,369,566,381,598
532,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00049_o_rigal.jpg,800,600,red,1,419,574,429,599
533,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00049_o_blure.jpg,800,600,red,1,369,566,381,598
534,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00049_o_blure.jpg,800,600,red,1,419,574,429,599
535,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00049_o_noise.jpg,800,600,red,1,369,566,381,598
536,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00049_o_noise.jpg,800,600,red,1,419,574,429,599
537,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00049_o_brght.jpg,800,600,red,1,369,566,381,598
538,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00049_o_brght.jpg,800,600,red,1,419,574,429,599
539,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00049_o_rainy.jpg,800,600,red,1,369,566,381,598
540,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00049_o_rainy.jpg,800,600,red,1,419,574,429,599
541,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00049_f_lippd.jpg,800,600,red,1,369,566,381,598
542,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00049_f_lippd.jpg,800,600,red,1,419,574,429,599
543,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00049_f_blure.jpg,800,600,red,1,369,566,381,598
544,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00049_f_blure.jpg,800,600,red,1,419,574,429,599
545,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00049_f_noise.jpg,800,600,red,1,369,566,381,598
546,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00049_f_noise.jpg,800,600,red,1,419,574,429,599
547,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00049_f_rainy.jpg,800,600,red,1,369,566,381,598
548,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00049_f_rainy.jpg,800,600,red,1,419,574,429,599
549,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00050_o_rigal.jpg,800,600,red,1,358,565,371,596
550,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00050_o_rigal.jpg,800,600,red,1,412,567,424,599
551,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00050_o_rigal.jpg,800,600,red,1,459,572,470,600
552,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00050_o_blure.jpg,800,600,red,1,358,565,371,596
553,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00050_o_blure.jpg,800,600,red,1,412,567,424,599
554,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00050_o_blure.jpg,800,600,red,1,459,572,470,600
555,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00050_o_noise.jpg,800,600,red,1,358,565,371,596
556,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00050_o_noise.jpg,800,600,red,1,412,567,424,599
557,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00050_o_noise.jpg,800,600,red,1,459,572,470,600
558,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00050_o_brght.jpg,800,600,red,1,358,565,371,596
559,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00050_o_brght.jpg,800,600,red,1,412,567,424,599
560,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00050_o_brght.jpg,800,600,red,1,459,572,470,600
561,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00050_o_rainy.jpg,800,600,red,1,358,565,371,596
562,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00050_o_rainy.jpg,800,600,red,1,412,567,424,599
563,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00050_o_rainy.jpg,800,600,red,1,459,572,470,600
564,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00050_f_lippd.jpg,800,600,red,1,358,565,371,596
565,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00050_f_lippd.jpg,800,600,red,1,412,567,424,599
566,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00050_f_lippd.jpg,800,600,red,1,459,572,470,600
567,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00050_f_noise.jpg,800,600,red,1,358,565,371,596
568,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00050_f_noise.jpg,800,600,red,1,412,567,424,599
569,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00050_f_noise.jpg,800,600,red,1,459,572,470,600
570,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00050_f_brght.jpg,800,600,red,1,358,565,371,596
571,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00050_f_brght.jpg,800,600,red,1,412,567,424,599
572,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00050_f_brght.jpg,800,600,red,1,459,572,470,600
573,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00050_f_rainy.jpg,800,600,red,1,358,565,371,596
574,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00050_f_rainy.jpg,800,600,red,1,412,567,424,599
575,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00050_f_rainy.jpg,800,600,red,1,459,572,470,600
576,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00051_o_rigal.jpg,800,600,red,1,277,563,289,594
577,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00051_o_rigal.jpg,800,600,red,1,326,564,339,595
578,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00051_o_rigal.jpg,800,600,red,1,376,565,389,597
579,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00051_o_blure.jpg,800,600,red,1,277,563,289,594
580,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00051_o_blure.jpg,800,600,red,1,326,564,339,595
581,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00051_o_blure.jpg,800,600,red,1,376,565,389,597
582,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00051_o_noise.jpg,800,600,red,1,277,563,289,594
583,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00051_o_noise.jpg,800,600,red,1,326,564,339,595
584,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00051_o_noise.jpg,800,600,red,1,376,565,389,597
585,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00051_o_brght.jpg,800,600,red,1,277,563,289,594
586,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00051_o_brght.jpg,800,600,red,1,326,564,339,595
587,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00051_o_brght.jpg,800,600,red,1,376,565,389,597
588,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00051_f_lippd.jpg,800,600,red,1,277,563,289,594
589,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00051_f_lippd.jpg,800,600,red,1,326,564,339,595
590,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00051_f_lippd.jpg,800,600,red,1,376,565,389,597
591,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00051_f_noise.jpg,800,600,red,1,277,563,289,594
592,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00051_f_noise.jpg,800,600,red,1,326,564,339,595
593,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00051_f_noise.jpg,800,600,red,1,376,565,389,597
594,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00051_f_brght.jpg,800,600,red,1,277,563,289,594
595,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00051_f_brght.jpg,800,600,red,1,326,564,339,595
596,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00051_f_brght.jpg,800,600,red,1,376,565,389,597
597,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00051_f_rainy.jpg,800,600,red,1,277,563,289,594
598,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00051_f_rainy.jpg,800,600,red,1,326,564,339,595
599,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00051_f_rainy.jpg,800,600,red,1,376,565,389,597
600,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00052_o_blure.jpg,800,600,red,1,244,558,256,579
601,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00052_o_blure.jpg,800,600,red,1,355,561,366,594
602,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00052_o_blure.jpg,800,600,red,1,306,561,317,592
603,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00052_o_blure.jpg,800,600,red,1,246,561,260,589
604,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00052_o_blure.jpg,800,600,red,1,306,558,318,582
605,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00052_o_noise.jpg,800,600,red,1,244,558,256,579
606,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00052_o_noise.jpg,800,600,red,1,355,561,366,594
607,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00052_o_noise.jpg,800,600,red,1,306,561,317,592
608,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00052_o_noise.jpg,800,600,red,1,246,561,260,589
609,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00052_o_noise.jpg,800,600,red,1,306,558,318,582
610,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00052_o_brght.jpg,800,600,red,1,244,558,256,579
611,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00052_o_brght.jpg,800,600,red,1,355,561,366,594
612,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00052_o_brght.jpg,800,600,red,1,306,561,317,592
613,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00052_o_brght.jpg,800,600,red,1,246,561,260,589
614,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00052_o_brght.jpg,800,600,red,1,306,558,318,582
615,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00052_o_rainy.jpg,800,600,red,1,244,558,256,579
616,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00052_o_rainy.jpg,800,600,red,1,355,561,366,594
617,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00052_o_rainy.jpg,800,600,red,1,306,561,317,592
618,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00052_o_rainy.jpg,800,600,red,1,246,561,260,589
619,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00052_o_rainy.jpg,800,600,red,1,306,558,318,582
620,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00052_f_lippd.jpg,800,600,red,1,244,558,256,579
621,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00052_f_lippd.jpg,800,600,red,1,355,561,366,594
622,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00052_f_lippd.jpg,800,600,red,1,306,561,317,592
623,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00052_f_lippd.jpg,800,600,red,1,246,561,260,589
624,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00052_f_lippd.jpg,800,600,red,1,306,558,318,582
625,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00052_f_noise.jpg,800,600,red,1,244,558,256,579
626,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00052_f_noise.jpg,800,600,red,1,355,561,366,594
627,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00052_f_noise.jpg,800,600,red,1,306,561,317,592
628,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00052_f_noise.jpg,800,600,red,1,246,561,260,589
629,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00052_f_noise.jpg,800,600,red,1,306,558,318,582
630,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00052_f_brght.jpg,800,600,red,1,244,558,256,579
631,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00052_f_brght.jpg,800,600,red,1,355,561,366,594
632,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00052_f_brght.jpg,800,600,red,1,306,561,317,592
633,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00052_f_brght.jpg,800,600,red,1,246,561,260,589
634,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00052_f_brght.jpg,800,600,red,1,306,558,318,582
635,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00052_f_rainy.jpg,800,600,red,1,244,558,256,579
636,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00052_f_rainy.jpg,800,600,red,1,355,561,366,594
637,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00052_f_rainy.jpg,800,600,red,1,306,561,317,592
638,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00052_f_rainy.jpg,800,600,red,1,246,561,260,589
639,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00052_f_rainy.jpg,800,600,red,1,306,558,318,582
640,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00053_o_rigal.jpg,800,600,red,1,240,558,253,582
641,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00053_o_rigal.jpg,800,600,red,1,350,558,363,591
642,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00053_o_rigal.jpg,800,600,red,1,242,559,255,590
643,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00053_o_rigal.jpg,800,600,red,1,295,561,306,590
644,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00053_o_blure.jpg,800,600,red,1,240,558,253,582
645,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00053_o_blure.jpg,800,600,red,1,350,558,363,591
646,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00053_o_blure.jpg,800,600,red,1,242,559,255,590
647,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00053_o_blure.jpg,800,600,red,1,295,561,306,590
648,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00053_o_brght.jpg,800,600,red,1,240,558,253,582
649,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00053_o_brght.jpg,800,600,red,1,350,558,363,591
650,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00053_o_brght.jpg,800,600,red,1,242,559,255,590
651,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00053_o_brght.jpg,800,600,red,1,295,561,306,590
652,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00053_o_rainy.jpg,800,600,red,1,240,558,253,582
653,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00053_o_rainy.jpg,800,600,red,1,350,558,363,591
654,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00053_o_rainy.jpg,800,600,red,1,242,559,255,590
655,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00053_o_rainy.jpg,800,600,red,1,295,561,306,590
656,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00053_f_lippd.jpg,800,600,red,1,240,558,253,582
657,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00053_f_lippd.jpg,800,600,red,1,350,558,363,591
658,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00053_f_lippd.jpg,800,600,red,1,242,559,255,590
659,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00053_f_lippd.jpg,800,600,red,1,295,561,306,590
660,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00053_f_noise.jpg,800,600,red,1,240,558,253,582
661,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00053_f_noise.jpg,800,600,red,1,350,558,363,591
662,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00053_f_noise.jpg,800,600,red,1,242,559,255,590
663,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00053_f_noise.jpg,800,600,red,1,295,561,306,590
664,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00053_f_brght.jpg,800,600,red,1,240,558,253,582
665,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00053_f_brght.jpg,800,600,red,1,350,558,363,591
666,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00053_f_brght.jpg,800,600,red,1,242,559,255,590
667,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00053_f_brght.jpg,800,600,red,1,295,561,306,590
668,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00053_f_rainy.jpg,800,600,red,1,240,558,253,582
669,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00053_f_rainy.jpg,800,600,red,1,350,558,363,591
670,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00053_f_rainy.jpg,800,600,red,1,242,559,255,590
671,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00053_f_rainy.jpg,800,600,red,1,295,561,306,590
672,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00054_o_rigal.jpg,800,600,red,1,239,555,252,583
673,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00054_o_rigal.jpg,800,600,red,1,350,554,364,584
674,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00054_o_rigal.jpg,800,600,red,1,296,558,307,581
675,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00054_o_rigal.jpg,800,600,red,1,293,560,304,588
676,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00054_o_blure.jpg,800,600,red,1,239,555,252,583
677,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00054_o_blure.jpg,800,600,red,1,350,554,364,584
678,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00054_o_blure.jpg,800,600,red,1,296,558,307,581
679,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00054_o_blure.jpg,800,600,red,1,293,560,304,588
680,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00054_o_noise.jpg,800,600,red,1,239,555,252,583
681,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00054_o_noise.jpg,800,600,red,1,350,554,364,584
682,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00054_o_noise.jpg,800,600,red,1,296,558,307,581
683,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00054_o_noise.jpg,800,600,red,1,293,560,304,588
684,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00054_o_brght.jpg,800,600,red,1,239,555,252,583
685,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00054_o_brght.jpg,800,600,red,1,350,554,364,584
686,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00054_o_brght.jpg,800,600,red,1,296,558,307,581
687,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00054_o_brght.jpg,800,600,red,1,293,560,304,588
688,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00054_o_rainy.jpg,800,600,red,1,239,555,252,583
689,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00054_o_rainy.jpg,800,600,red,1,350,554,364,584
690,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00054_o_rainy.jpg,800,600,red,1,296,558,307,581
691,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00054_o_rainy.jpg,800,600,red,1,293,560,304,588
692,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00054_f_lippd.jpg,800,600,red,1,239,555,252,583
693,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00054_f_lippd.jpg,800,600,red,1,350,554,364,584
694,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00054_f_lippd.jpg,800,600,red,1,296,558,307,581
695,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00054_f_lippd.jpg,800,600,red,1,293,560,304,588
696,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00054_f_blure.jpg,800,600,red,1,239,555,252,583
697,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00054_f_blure.jpg,800,600,red,1,350,554,364,584
698,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00054_f_blure.jpg,800,600,red,1,296,558,307,581
699,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00054_f_blure.jpg,800,600,red,1,293,560,304,588
700,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00054_f_noise.jpg,800,600,red,1,239,555,252,583
701,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00054_f_noise.jpg,800,600,red,1,350,554,364,584
702,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00054_f_noise.jpg,800,600,red,1,296,558,307,581
703,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00054_f_noise.jpg,800,600,red,1,293,560,304,588
704,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00054_f_brght.jpg,800,600,red,1,239,555,252,583
705,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00054_f_brght.jpg,800,600,red,1,350,554,364,584
706,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00054_f_brght.jpg,800,600,red,1,296,558,307,581
707,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00054_f_brght.jpg,800,600,red,1,293,560,304,588
708,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00054_f_rainy.jpg,800,600,red,1,239,555,252,583
709,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00054_f_rainy.jpg,800,600,red,1,350,554,364,584
710,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00054_f_rainy.jpg,800,600,red,1,296,558,307,581
711,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00054_f_rainy.jpg,800,600,red,1,293,560,304,588
712,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00055_o_rigal.jpg,800,600,red,1,355,536,371,570
713,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00055_o_rigal.jpg,800,600,red,1,281,533,296,570
714,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00055_o_rigal.jpg,800,600,red,1,205,534,220,565
715,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00055_o_rigal.jpg,800,600,red,1,212,532,227,566
